account_id,customer_id,account_type,account_number,opening_date,balance
1309,235,Savings,GB07AYTY72145496829273,2023-08-12,85131
1310,581,Credit Card,GB57OHIY52277924185942,2023-02-05,15398
1311,551,Checking,GB31RQON16422956400536,2024-09-13,26935
1312,486,Checking,GB62VAPO30608621515730,2024-02-08,70167
1313,993,Credit Card,GB58NETE17221881100471,2020-08-19,4632
1314,401,Checking,GB30AKXB48694171204107,2019-12-19,92184
1315,212,Savings,GB31KYGF68544536760479,2024-06-17,19337
1316,778,Savings,GB80RKPT44629690639597,2022-12-01,94577
1317,759,Savings,GB91RHYZ98234667277855,2020-06-12,40327
1318,284,Checking,GB11ZMAW69338602136507,2023-08-01,64876
1319,495,Checking,GB72SVUL77571129166459,2021-02-22,63271
1320,586,Savings,GB75AVKH49054139472536,2021-09-22,20191
1321,261,Credit Card,GB15JZVQ59496802509213,2021-11-01,58520
1322,489,Savings,GB66CAUN33715938544114,2023-05-15,76348
1323,682,Credit Card,GB13OTPR38005496614313,2022-04-20,18627
1324,756,Savings,GB75GCBD05294426613722,2023-05-12,98061
1325,937,Credit Card,GB08DJVG84412773949068,2022-03-23,62415
1326,383,Checking,GB07UUNJ16528138587929,2023-08-23,82105
1327,264,Credit Card,GB40ORWC05929727404151,2020-06-23,85427
1328,521,Checking,GB55IOPH96933767049886,2021-01-03,84001
1329,106,Credit Card,GB20KQDH55595654247270,2023-07-23,88825
1330,334,Checking,GB55QHSC36019844468643,2023-02-06,73708
1331,353,Checking,GB90MCIX29758758782684,2020-03-09,85029
1332,713,Credit Card,GB78ORTB96758806139870,2020-04-18,12824
1333,735,Savings,GB69UOYC41564234873843,2024-01-02,78152
1334,603,Credit Card,GB65YPTR54221436124917,2021-09-25,44610
1335,2,Savings,GB23ZTEO50709306802345,2020-06-15,90746
1336,84,Checking,GB77KZLC92108257928105,2023-08-12,60420
1337,116,Savings,GB14ROKH74494354119358,2022-03-25,75859
1338,987,Credit Card,GB04OSBD63068844150008,2020-11-02,98856
1339,959,Credit Card,GB28RZET08100854051607,2020-01-26,6950
1340,847,Credit Card,GB36ANOC30901674492396,2021-12-09,32411
1341,279,Credit Card,GB97RAWM83565786683633,2022-03-19,92728
1342,551,Credit Card,GB62VBHN27886571539666,2022-08-31,57395
1343,158,Credit Card,GB57FLXA01831390134859,2021-07-25,16649
1344,65,Savings,GB53VKJJ63671635320961,2022-06-06,32631
1345,684,Credit Card,GB45HWRW38962831961755,2020-03-01,79839
1346,529,Credit Card,GB35RBYJ53336867923042,2023-12-13,5444
1347,160,Credit Card,GB64DOBM28420467517395,2020-12-23,27974
1348,495,Credit Card,GB21DQDM32778357966111,2020-03-16,27596
1349,64,Credit Card,GB42SFDI13528937574335,2023-02-27,99658
1350,789,Savings,GB56JHBP65755110903225,2019-12-04,23955
1351,354,Credit Card,GB68BEQL45882077246062,2021-02-01,5832
1352,172,Savings,GB43FCVX39937198875771,2022-12-12,2705
1353,751,Checking,GB72OTRR19642947436488,2020-05-18,40081
1354,15,Savings,GB89SSYM22658215430727,2020-09-16,19115
1355,207,Savings,GB74CTRX09266869389059,2023-05-21,83971
1356,204,Checking,GB26GCKY51402188089684,2022-06-05,88190
1357,374,Credit Card,GB65QRDO03741382760374,2021-05-11,65470
1358,87,Checking,GB34MEQG20528461100741,2020-08-07,59023
1359,445,Credit Card,GB44BNMR85413682639673,2024-03-22,8889
1360,367,Credit Card,GB06VITJ18637481471810,2022-06-15,6847
1361,841,Savings,GB64QSJQ55031223328206,2021-01-10,40161
1362,617,Credit Card,GB84YRTV02283000995772,2022-06-26,10045
1363,105,Savings,GB45STJM57894913649247,2020-02-11,29139
1364,616,Credit Card,GB55JOQG26987307252359,2021-06-10,31257
1365,936,Credit Card,GB56NPBZ11668248432494,2020-08-17,76516
1366,905,Checking,GB78FMDF11803048615212,2022-09-07,99259
1367,681,Savings,GB48KAXF30415146102175,2019-12-16,72398
1368,561,Credit Card,GB45ZUHL12734167503123,2022-03-03,46332
1369,39,Credit Card,GB12FCNT71686873061616,2020-06-20,38083
1370,530,Credit Card,GB61XKFT70228234314694,2021-09-07,5103
1371,25,Credit Card,GB43SALB09533773823050,2024-07-09,1895
1372,800,Savings,GB73CBGG78954688349743,2021-03-15,7479
1373,803,Credit Card,GB33GTWC81752738764631,2020-03-29,35967
1374,297,Savings,GB49OAIH72787095941948,2023-04-06,78712
1375,296,Savings,GB16RDFT88927809754681,2019-11-03,7144
1376,418,Checking,GB10NHQO76647630008199,2022-07-05,73779
1377,437,Savings,GB35BQMQ78411569364118,2023-06-17,42528
1378,438,Credit Card,GB62SUQQ49405174847175,2023-04-19,45002
1379,227,Checking,GB60XZGU31071934949998,2023-07-29,29886
1380,310,Checking,GB82SDNB61375196851075,2023-07-09,37545
1381,572,Credit Card,GB72GNTH42814513071319,2024-10-02,31150
1382,379,Credit Card,GB55UGMF37542329535827,2022-03-16,35845
1383,928,Savings,GB27OPWI28283806777849,2023-06-04,3251
1384,499,Savings,GB33MZEZ47815654387276,2020-12-12,20531
1385,283,Checking,GB45UMCI41148791306766,2023-03-16,75205
1386,212,Credit Card,GB72XPBD76511525570811,2021-02-20,37904
1387,675,Credit Card,GB32TCKE23018008817879,2023-02-09,36345
1388,791,Credit Card,GB98SQFL01112852704825,2021-05-13,19218
1389,476,Credit Card,GB98JPYE85063042157426,2024-03-06,98740
1390,986,Savings,GB06HLSJ44642244971868,2024-02-29,48187
1391,994,Checking,GB38MSDN92025692647122,2021-11-20,23112
1392,225,Savings,GB45PHDN39542453952591,2022-11-02,24598
1393,761,Credit Card,GB86ZMNS62364103532689,2022-06-10,20834
1394,273,Savings,GB05ZBJJ98420107275571,2023-07-08,10254
1395,699,Credit Card,GB36ESDQ31712702071001,2023-07-14,1507
1396,380,Savings,GB32LUUR98543026174121,2020-09-30,62545
1397,648,Checking,GB11PEVB38025704142833,2023-06-29,30718
1398,336,Credit Card,GB83GOCU95697613739519,2021-08-21,42194
1399,141,Savings,GB18TBMT72661568524893,2024-08-04,8984
1400,317,Checking,GB45ZEYW42557556471414,2022-03-27,67394
1401,439,Checking,GB40PSFL38137655859655,2020-09-11,34541
1402,424,Credit Card,GB24GUIS80114108871182,2020-05-06,17840
1403,792,Savings,GB57ONOV50546572366946,2023-05-31,64836
1404,901,Credit Card,GB85AQVM98229081105538,2021-11-26,4025
1405,62,Savings,GB68BDXE02637436264917,2019-10-30,87486
1406,303,Credit Card,GB88EKWE99234317167202,2023-05-04,4209
1407,101,Savings,GB29PXJY75089481635098,2021-04-24,89281
1408,293,Savings,GB26BYUF39187784418341,2023-03-14,13202
1409,805,Checking,GB47VSNK25292181907178,2023-08-16,49082
1410,182,Checking,GB98UFJN07433407170471,2023-07-24,9567
1411,586,Checking,GB66YZDP23054133735417,2020-01-13,97033
1412,862,Checking,GB12UELO59797747643154,2024-06-05,14978
1413,134,Savings,GB71BRKM43322295817047,2024-01-26,31101
1414,4,Checking,GB84CIYB55252261827617,2024-09-21,68853
1415,39,Savings,GB61YJWC19985824591271,2024-03-27,17250
1416,152,Savings,GB60ZHKZ16586023019139,2022-04-06,28132
1417,592,Checking,GB02FIEH86628298756845,2023-06-06,23070
1418,761,Checking,GB71EFAT44713489476844,2023-02-13,10859
1419,353,Savings,GB64KWCC46428196310452,2021-02-19,88783
1420,125,Savings,GB29QYPX50689289631224,2020-03-03,64650
1421,441,Credit Card,GB83LLDR03801401290600,2024-08-21,13311
1422,271,Credit Card,GB25RLHQ25402320682606,2024-08-28,18247
1423,851,Savings,GB10WUAA08213240824154,2021-01-23,60780
1424,458,Credit Card,GB82YIRI42084731232350,2023-10-23,95378
1425,875,Savings,GB44GESA32090183284787,2023-09-11,21223
1426,234,Savings,GB32GIPZ69869411046674,2021-01-25,77918
1427,816,Checking,GB58NLDL76363658951148,2021-06-24,67399
1428,536,Credit Card,GB14MXJU98662644625219,2023-04-26,36747
1429,786,Checking,GB24IIQD28967180813696,2024-03-14,13357
1430,89,Credit Card,GB94KWXH64102503111196,2022-03-09,56715
1431,163,Savings,GB41PDJW34718684184278,2024-07-15,38149
1432,831,Checking,GB27OVAI53138844611583,2023-02-11,84462
1433,49,Credit Card,GB24CDTU53758047790929,2022-05-14,44368
1434,942,Checking,GB35WWLC97591718149517,2020-03-26,72007
1435,778,Credit Card,GB66VUVI32174011565611,2021-03-31,34244
1436,615,Checking,GB05RKII81959697152338,2024-03-15,4494
1437,600,Credit Card,GB96NQCJ33685143592805,2020-08-03,11936
1438,227,Checking,GB82ZZWI99113298826711,2021-03-21,16157
1439,177,Savings,GB02LPBW46255302337614,2019-10-07,10868
1440,493,Credit Card,GB29BQGV62417446617637,2019-12-03,26801
1441,505,Credit Card,GB90FQLF67895771101076,2020-07-29,61204
1442,31,Savings,GB98WGXW01459518983505,2022-06-02,45370
1443,104,Checking,GB06FKBX88206695331886,2023-06-24,63378
1444,322,Savings,GB89UKVB59070380837532,2022-12-27,72907
1445,173,Savings,GB68YILN85820012817036,2022-06-03,53608
1446,66,Savings,GB48XTDY62521825888412,2022-11-15,52672
1447,189,Savings,GB92BOHJ93498575685904,2021-03-07,29061
1448,810,Checking,GB37QYTH61741372290919,2021-04-21,82686
1449,219,Checking,GB45VCGI15120265159277,2023-07-05,12579
1450,573,Savings,GB83ZCZF00990969789608,2023-08-06,90364
1451,9,Checking,GB93SESW44934893090419,2020-05-07,77200
1452,364,Savings,GB53SGYE04619039343912,2024-01-21,46226
1453,895,Credit Card,GB10TBTB87689262254115,2021-07-02,76258
1454,658,Savings,GB31UZEW55636967489367,2023-04-28,7361
1455,239,Credit Card,GB04EZWR21905764941389,2022-11-18,44397
1456,111,Savings,GB58WCCE09695756352836,2020-06-04,34609
1457,409,Credit Card,GB16UICG09042497978164,2023-02-16,85965
1458,242,Checking,GB84QHXG49852999436576,2020-07-20,78510
1459,439,Checking,GB90NHVO15687267157232,2020-08-26,89895
1460,663,Savings,GB23OXNT29645360452306,2020-04-11,25317
1461,335,Credit Card,GB10TGXG04149080639675,2020-04-28,71514
1462,505,Savings,GB30WLPJ88452576417288,2023-12-16,43004
1463,267,Checking,GB79QEAL15373849534723,2024-09-03,85545
1464,953,Savings,GB13FLQD64770274563521,2020-05-20,17810
1465,822,Checking,GB72OIDB81219771252487,2022-07-05,53306
1466,39,Checking,GB24CBAT29858726026845,2020-04-02,81067
1467,319,Savings,GB79KDHH03960400132033,2023-08-07,87494
1468,929,Checking,GB33GMNT84851147389740,2024-02-22,10563
1469,8,Checking,GB67ZDVZ54358016755526,2024-06-08,76694
1470,934,Checking,GB43WMFL28803876849652,2024-09-19,29614
1471,9,Savings,GB44RNPA01208060040952,2023-12-12,53132
1472,434,Savings,GB36LDGA94038725153227,2021-07-04,93673
1473,776,Checking,GB31FXEA94503703057440,2024-09-05,30592
1474,73,Credit Card,GB62DKEC91346950629877,2021-07-07,61677
1475,264,Credit Card,GB48UFRH16401955168675,2022-11-10,72172
1476,575,Savings,GB84PDWP68509885457946,2019-11-10,20541
1477,660,Savings,GB11TIYV93259190253624,2021-05-29,99704
1478,705,Savings,GB18CXGM89574590593751,2021-10-28,67338
1479,927,Savings,GB60LYMK83330230380215,2021-10-26,32171
1480,588,Credit Card,GB55KUTC46317381333058,2023-07-05,81385
1481,264,Savings,GB87ZMQG04239397180514,2021-01-25,96179
1482,878,Savings,GB80IXVI49195532641881,2024-04-19,14168
1483,808,Checking,GB71IDWX87402140056986,2022-09-05,50722
1484,720,Checking,GB19JPJF70757524002227,2024-09-20,19163
1485,836,Savings,GB87JQOW03031608338100,2022-06-05,30497
1486,961,Savings,GB61URFG40666288476669,2021-02-11,30072
1487,693,Credit Card,GB63JWFL13702997279908,2020-10-05,44022
1488,708,Credit Card,GB12WUCE32014582341128,2020-06-03,75235
1489,504,Savings,GB05YBIC81053205866334,2024-07-04,69458
1490,743,Savings,GB13HPIU75592829579612,2020-02-02,57914
1491,925,Checking,GB62YKVE71486456536464,2019-10-14,20403
1492,977,Credit Card,GB92EOHQ96138524459676,2020-12-28,86509
1493,73,Credit Card,GB69YXTM45367865027888,2022-08-15,81684
1494,606,Savings,GB38ZIVE92068250405860,2021-01-03,84375
1495,855,Credit Card,GB75JRXH76395339034142,2024-01-04,72789
1496,8,Credit Card,GB25FXPZ57211000763457,2022-09-30,60180
1497,713,Savings,GB22VKSL09616786084862,2021-04-19,44466
1498,85,Savings,GB84IRCF19363058221198,2024-09-18,39969
1499,48,Checking,GB26GFOP62700711384458,2023-01-02,43667
1500,308,Credit Card,GB83WITU63559184523779,2021-08-13,33781
1501,113,Savings,GB04ZPKO51899225643245,2020-08-10,37897
1502,483,Checking,GB23QTIJ65467600048287,2024-01-14,11971
1503,303,Credit Card,GB17XBWC22719499989981,2021-06-23,84454
1504,378,Checking,GB27ESXD52906839361616,2020-02-17,17347
1505,471,Credit Card,GB59RMVO47409927915519,2024-05-26,97003
1506,733,Checking,GB23OYQR91877920735265,2020-01-20,89111
1507,355,Credit Card,GB90YETB53691976212281,2023-12-19,41740
1508,520,Savings,GB95FMJF57296508836272,2020-06-02,86037
1509,892,Credit Card,GB10TZHI81082127504497,2023-03-16,15786
1510,982,Credit Card,GB06EHSC55584236625446,2024-07-28,43129
1511,499,Credit Card,GB49DAXC50440499910029,2021-05-11,18943
1512,765,Savings,GB04PIIE68521273130509,2023-03-29,85269
1513,469,Credit Card,GB51SPDB71237087214531,2023-07-29,50641
1514,528,Savings,GB73ORDX44264988817360,2023-08-10,55289
1515,958,Savings,GB88VBWH40352764180341,2019-10-13,33395
1516,276,Credit Card,GB77BGWN76081388176395,2022-04-04,66777
1517,624,Savings,GB38CEVH54075284150072,2020-04-17,31572
1518,535,Checking,GB80CYHT07693760488055,2021-10-08,11641
1519,860,Savings,GB31DITC02398963558100,2022-01-15,20625
1520,627,Checking,GB24HHKS93737118646437,2024-08-17,29452
1521,198,Checking,GB67UUXH10637518244033,2024-08-04,52813
1522,99,Credit Card,GB56LCJK20220764083709,2021-06-11,99278
1523,10,Checking,GB41PYDF16495564448477,2021-03-08,47604
1524,923,Savings,GB68EAGF19940185102608,2021-01-02,52902
1525,383,Savings,GB94XLVN24691513517111,2022-09-01,53364
1526,417,Checking,GB71BTBG02135345182566,2020-08-28,39463
1527,572,Credit Card,GB11SXQK92173050008771,2023-11-30,42519
1528,632,Savings,GB71CCTR73343153215572,2022-02-09,84164
1529,836,Savings,GB05IMGC55358735435770,2021-01-09,76242
1530,474,Savings,GB16PYVP90692565139454,2020-01-08,73036
1531,719,Savings,GB36XSFN83932084540497,2021-03-20,50964
1532,87,Checking,GB58LYVN35372295064665,2021-10-31,97148
1533,541,Credit Card,GB11VJTF54542023257398,2023-05-05,26112
1534,19,Credit Card,GB68IVCU47380626869023,2023-01-17,25507
1535,259,Credit Card,GB75ZUOH85543853601143,2021-04-21,91373
1536,738,Savings,GB65MVTO29852615404670,2023-08-29,27063
1537,468,Checking,GB74INLB22445511465888,2021-11-21,25853
1538,857,Credit Card,GB58REXJ94524484637881,2022-03-04,89270
1539,236,Credit Card,GB60HHGW47582185893504,2020-03-16,41130
1540,760,Checking,GB42EPYV19474895116433,2024-01-03,50574
1541,793,Checking,GB36HDAW87754597075636,2019-11-11,84487
1542,621,Credit Card,GB93ILGK58606831315589,2020-12-19,28543
1543,522,Savings,GB96BGGF60203193450986,2024-06-05,9341
1544,108,Savings,GB52JMAX19054377037260,2022-11-28,16081
1545,513,Credit Card,GB22RSXI92981104669115,2021-08-22,41814
1546,694,Checking,GB42SUWM54003165620961,2022-06-20,82251
1547,127,Credit Card,GB98TOPZ79873311410108,2021-03-14,91543
1548,946,Credit Card,GB69DSSK37565790565047,2022-12-29,3814
1549,9,Checking,GB31AJQW65881601617786,2020-06-17,23945
1550,978,Checking,GB04TQCE60384649254278,2019-10-29,28017
1551,336,Savings,GB95JKLA88135715144188,2021-07-02,85173
1552,525,Checking,GB73KCJN34941441000767,2024-03-13,50886
1553,232,Checking,GB87YOMV96054438367364,2020-06-21,79269
1554,291,Credit Card,GB74DGER10605598875597,2022-04-15,53566
1555,943,Checking,GB69WLWW76276669637786,2022-04-29,37920
1556,971,Savings,GB67OQBY18271499393259,2022-01-09,45177
1557,985,Savings,GB76BHDI03184217907801,2024-07-18,37148
1558,849,Savings,GB55KFNQ78603085822190,2020-04-30,56580
1559,157,Checking,GB11LCJY59707924086751,2022-02-10,30243
1560,880,Credit Card,GB35IQZJ87301263794637,2019-10-14,18672
1561,606,Checking,GB12UTET76167802772041,2023-04-01,46643
1562,985,Credit Card,GB45ABOY02598315657770,2024-01-03,72111
1563,662,Credit Card,GB18NTYJ22395691815851,2024-02-23,80804
1564,596,Checking,GB41EFOR08698354680942,2020-11-21,67757
1565,17,Savings,GB98XVCE61046203030214,2020-07-14,35692
1566,157,Credit Card,GB30HOLN00949491734160,2021-10-11,22396
1567,140,Checking,GB37SFLT67474574307773,2021-10-14,31827
1568,547,Credit Card,GB89MFFP58124147116883,2022-07-28,90614
1569,935,Savings,GB42DRDZ96834156302186,2023-07-16,91170
1570,294,Savings,GB22OPTZ52850840378789,2022-04-13,46450
1571,9,Checking,GB53HCUS84310271311548,2021-01-03,30005
1572,811,Checking,GB32CICO25137030498174,2020-08-15,56602
1573,526,Savings,GB07CNHA63374074314708,2020-03-05,10998
1574,611,Checking,GB85QKVH89772368481570,2019-11-24,79877
1575,659,Checking,GB36FLOD15379424702771,2020-10-01,57813
1576,761,Credit Card,GB52LJKH36032360663325,2020-05-09,32837
1577,615,Checking,GB31DTYD28255616983394,2023-05-01,62114
1578,476,Credit Card,GB15BZES15940679133443,2021-08-01,40831
1579,456,Credit Card,GB80KBVN12895839908166,2024-01-05,1817
1580,719,Savings,GB26BEMJ78170380173182,2023-10-08,68375
1581,645,Credit Card,GB42MMIN71471561635048,2020-03-24,4677
1582,390,Checking,GB38EVJN26370329178861,2020-07-21,91205
1583,143,Checking,GB95UPKA12547918650240,2020-02-12,70938
1584,267,Savings,GB08ULLY00445600869413,2024-07-04,96542
1585,272,Credit Card,GB06QUZL23330487522559,2020-04-27,66771
1586,890,Credit Card,GB32LSWN27005944642669,2021-12-05,31823
1587,752,Credit Card,GB63FYSJ00509783094044,2020-07-29,54533
1588,745,Savings,GB78FPXG85336453606165,2021-08-02,82782
1589,940,Checking,GB86JXMY04180476676819,2024-04-10,76170
1590,633,Checking,GB60GJRV43972062950252,2022-10-31,45024
1591,875,Savings,GB52WXRT91834343245945,2023-10-19,52497
1592,355,Credit Card,GB86ZUDU83484225313674,2024-08-23,95801
1593,271,Checking,GB85NSVK55225691439630,2020-04-24,96342
1594,714,Credit Card,GB78IFCD68700470741327,2020-12-01,81132
1595,815,Checking,GB27UANZ43408590485228,2022-11-07,28373
1596,854,Savings,GB96LNHP93222457055885,2020-12-03,59390
1597,599,Checking,GB22DOYB18755669901186,2023-03-04,33615
1598,198,Checking,GB62ZAXB11520717011611,2019-10-20,56063
1599,315,Checking,GB10JRLX21096577749216,2023-05-13,64901
1600,399,Savings,GB19QDHR71858654541970,2024-03-04,84819
1601,511,Checking,GB57IHZY40838016607983,2023-07-29,83807
1602,760,Checking,GB17DEBX80488317202630,2021-05-20,52804
1603,315,Checking,GB65LGSO94184243896008,2022-12-28,22717
1604,882,Credit Card,GB60MGIP49082782071696,2023-11-26,9851
1605,924,Credit Card,GB45AFSA78468442786967,2024-06-16,15619
1606,93,Checking,GB37IOKX44420235410774,2022-06-22,59750
1607,704,Savings,GB02FGGH80090280470912,2024-02-02,44696
1608,660,Savings,GB80XQXN82614158840862,2022-04-15,42985
1609,158,Checking,GB23NIWC42562449695550,2021-06-26,18384
1610,654,Checking,GB43FREV64216028727783,2022-04-14,77294
1611,450,Checking,GB30XZRN31046934198745,2021-07-19,48660
1612,318,Checking,GB25KSNV28052166602511,2023-12-13,79171
1613,677,Savings,GB30MDCF37270997386467,2021-01-29,36135
1614,81,Credit Card,GB23DSXK29260188871561,2024-08-09,76667
1615,469,Checking,GB04IPKB61601973983229,2024-02-14,86263
1616,481,Checking,GB14TIYD62938703396259,2022-09-07,99469
1617,476,Credit Card,GB94RJGP39334404113454,2021-02-17,24320
1618,830,Credit Card,GB20EROV95659376150682,2024-09-19,92129
1619,684,Checking,GB63HPSO47803243274954,2022-09-28,88603
1620,103,Savings,GB80BVQC02293194248016,2022-05-29,16911
1621,178,Credit Card,GB91KLUH38857373119103,2021-01-19,44569
1622,824,Credit Card,GB11IHSF07065739852045,2024-07-06,72715
1623,790,Credit Card,GB32XQGR83575661412193,2024-06-20,27570
1624,352,Credit Card,GB33MXWJ37930189675012,2024-06-18,44022
1625,485,Credit Card,GB78AYKV14773795781235,2023-04-03,77650
1626,969,Credit Card,GB82ZEZJ04588063382227,2023-01-01,82656
1627,365,Checking,GB94SGEO24514947060717,2023-01-22,41196
1628,742,Savings,GB43AFSF88571754981407,2022-02-07,30508
1629,387,Checking,GB74WJUU84367346933167,2021-10-05,85863
1630,607,Checking,GB60LEIA44780333213382,2020-04-11,35169
1631,966,Credit Card,GB17KTBM69130701231754,2020-09-19,33726
1632,384,Savings,GB21LMFH22674101950006,2020-10-01,79289
1633,286,Checking,GB07QZWN62500590560068,2021-08-27,60876
1634,415,Credit Card,GB70POGS99325427103711,2023-06-05,92795
1635,698,Savings,GB71ITTE24562187902043,2022-01-23,79348
1636,238,Checking,GB56HSRZ61639561883525,2023-03-01,95138
1637,662,Credit Card,GB53VTWB28987529584276,2022-11-30,12482
1638,254,Checking,GB42SWEJ54330951345763,2022-06-01,75760
1639,819,Savings,GB06UMDE74285650755197,2022-11-25,39768
1640,817,Checking,GB25UPBN74284429590680,2023-07-27,5498
1641,173,Credit Card,GB75SIMQ23598621475130,2021-01-28,20672
1642,187,Credit Card,GB55CHYM43565169160681,2023-04-10,45508
1643,832,Checking,GB06ZQTD99037848275417,2023-07-01,77940
1644,774,Checking,GB05PGYX85102440187124,2024-03-24,60497
1645,704,Savings,GB32BVUU91288440648133,2021-08-23,35505
1646,758,Credit Card,GB15WUFX09681124910779,2021-10-30,8887
1647,651,Credit Card,GB87QMOJ78408102781637,2024-04-29,42029
1648,595,Checking,GB93USAK41479393252983,2022-12-30,10898
1649,319,Credit Card,GB89PLBO01356785487405,2023-08-24,53017
1650,201,Credit Card,GB33FTLW52211712335471,2024-01-29,84399
1651,101,Credit Card,GB13WHPB37026652374283,2024-06-15,28972
1652,852,Credit Card,GB76QKFS72134200264197,2022-06-16,10350
1653,530,Checking,GB48WOXS46903329175389,2023-07-05,37800
1654,264,Credit Card,GB97VUXV81719029901674,2023-03-19,2136
1655,23,Credit Card,GB38RUHJ51527637323386,2020-05-14,21890
1656,387,Checking,GB75BEVO10230105584946,2020-01-27,68099
1657,444,Checking,GB72CDWX14108945651687,2020-07-28,77575
1658,423,Savings,GB61SCES88029102762010,2020-01-01,33325
1659,942,Checking,GB96ETSO35437388980200,2023-12-08,63460
1660,378,Checking,GB11AXVG26245992068340,2020-08-16,63539
1661,88,Checking,GB56UFTB00249480776599,2022-03-17,75241
1662,196,Credit Card,GB74FFOV83132343607487,2022-02-17,67845
1663,842,Credit Card,GB49ALGQ78390248679105,2020-09-26,2985
1664,373,Savings,GB95SYAO71748210198724,2021-09-07,90820
1665,657,Checking,GB97ITAO74873396439731,2020-10-29,18248
1666,370,Checking,GB97VXWL23483519399270,2024-09-29,95220
1667,323,Credit Card,GB92QRHA46656782263479,2021-04-25,19632
1668,989,Savings,GB18OOVV10669579406658,2021-09-24,68559
1669,288,Savings,GB34STKH51712971276367,2021-07-04,36688
1670,311,Savings,GB89YYPZ11025816116339,2022-05-26,66792
1671,284,Savings,GB34MIEU63661403197131,2024-02-14,84539
1672,308,Checking,GB44VKAX15299895476407,2021-12-08,23246
1673,293,Savings,GB65BQAO49646716542002,2020-12-17,46451
1674,808,Savings,GB67BAFS97787819320560,2022-12-16,15141
1675,715,Credit Card,GB28DSUL46184724595802,2020-03-15,83955
1676,513,Credit Card,GB48PVXN86522636586286,2022-09-21,38580
1677,50,Credit Card,GB68KKJV67550413614685,2023-07-28,3971
1678,378,Checking,GB76ZIFR91220839807669,2021-04-08,7736
1679,567,Savings,GB26VLZV77957606470915,2021-01-18,78806
1680,452,Credit Card,GB11YOMT96012291915204,2020-07-12,18575
1681,30,Checking,GB13EZOZ24493639471980,2023-04-28,50548
1682,953,Checking,GB15QVLM75899026346881,2021-01-09,15327
1683,721,Checking,GB10OIEH87833004888300,2023-09-01,89661
1684,741,Credit Card,GB75HBBD54114829493619,2023-05-09,56853
1685,137,Checking,GB94NUPD17673374833445,2023-07-18,70254
1686,180,Credit Card,GB85KVNG98260110857224,2021-08-19,68226
1687,772,Savings,GB26HETX23074294597877,2024-07-26,5292
1688,100,Credit Card,GB05XUWA18508877341603,2023-01-18,94593
1689,226,Checking,GB35HYDH17854628129141,2023-07-17,66748
1690,235,Savings,GB29ZTXV25339183583681,2022-03-24,67036
1691,835,Savings,GB46STLT42240116769966,2023-07-10,24840
1692,235,Credit Card,GB22XCYF10935785090898,2024-04-26,43867
1693,271,Checking,GB78XDQE89216860924397,2024-01-15,59684
1694,965,Savings,GB96KRIS35776973158500,2020-01-18,58446
1695,467,Savings,GB03BWXC43617185619206,2024-08-18,50505
1696,21,Credit Card,GB68YUKY67967882616848,2020-11-28,4301
1697,352,Checking,GB94BIYY62992644059448,2024-03-13,6071
1698,698,Checking,GB84QMIH78636365333726,2023-06-13,18549
1699,14,Checking,GB13ATUI13159904121417,2023-03-13,87582
1700,646,Credit Card,GB60CQEY51202317464384,2021-05-17,23389
1701,600,Checking,GB10SEHE00594644658299,2023-07-05,33157
1702,281,Checking,GB54EVPS55172981182589,2024-07-13,55147
1703,11,Savings,GB68NXPB32178076160254,2023-01-09,78630
1704,251,Credit Card,GB09GCXV73520153003599,2023-01-31,99098
1705,94,Checking,GB80ZUFG54953058723162,2023-06-21,9026
1706,454,Checking,GB47AXYV73347501881384,2019-12-15,45644
1707,997,Credit Card,GB42KRIY93742390301288,2021-04-16,16913
1708,709,Credit Card,GB08NUOY09287412957796,2020-12-04,24435
1709,578,Savings,GB35HQSO18294472914368,2021-07-17,18286
1710,104,Credit Card,GB76FPRL12990241074011,2023-08-26,4934
1711,5,Checking,GB19BDEX10416598045319,2020-10-29,5278
1712,994,Checking,GB98HDQQ21339864442753,2022-12-06,24998
1713,554,Savings,GB86HWUS47415440805836,2019-12-12,63300
1714,122,Credit Card,GB51ACTA63109711295632,2023-03-11,66731
1715,839,Credit Card,GB13KHSQ36063928102066,2020-04-25,92576
1716,347,Checking,GB62GBRI20103055228230,2022-12-18,2602
1717,415,Checking,GB78PMUO87134079563160,2023-08-24,91337
1718,407,Credit Card,GB17PEHV71228789408233,2021-11-12,52942
1719,743,Savings,GB73UOCI62137037388137,2023-03-20,66267
1720,229,Credit Card,GB94IOOO56775801204224,2021-08-30,63449
1721,123,Checking,GB28BBSJ60301591648402,2020-02-08,65826
1722,334,Credit Card,GB15TUFF56924734671082,2024-03-09,27990
1723,356,Savings,GB48PNNL89340227496456,2023-09-09,73777
1724,118,Savings,GB41GBEX50803038979681,2023-03-30,52030
1725,891,Savings,GB31ZOLM17993395228339,2023-04-03,66719
1726,530,Credit Card,GB47QLDB04048324189285,2021-12-15,69435
1727,164,Savings,GB34CFJQ08417724484813,2021-12-15,30732
1728,912,Checking,GB08DHTU84441117902401,2021-09-14,44150
1729,145,Checking,GB28VUHY68984405587059,2023-01-21,60678
1730,110,Checking,GB62NCWN61400861790859,2022-09-22,57452
1731,369,Checking,GB91QSTG70931922046062,2020-04-04,91782
1732,383,Savings,GB60LZIZ51139291851044,2021-06-18,71106
1733,533,Credit Card,GB48JRIR86636256047005,2020-06-30,35724
